Source,Headline,Text,Label,Source
https://www.huffingtonpost.co.uk/entry/uk-weather-80mph-gusts-batter-britain-ahead-of-an-even-windier-weekend_uk_5c5c06fbe4b09293b20bca23,UK Weather: 80mph Gusts Batter Britain Ahead Of An Even Windier Weekend,"It’s time to hold onto your hats, as gales of up to 80mph have hit England and Wales, with weather warnings for further strong winds set to come into force for the weekend.A yellow warning for wind has been issued by the Met Office for most of the UK on Friday and Saturday, meaning road, rail, air and ferry travel are likely to be hit by delays. Tall vehicles travelling on exposed roads and bridges should also expect to be delayed by the weather, according to forecasters.Met Office meteorologist Mark Wilson said: “Through Friday and Saturday there are going to be some more strong winds and heavy rain.”The Queen Elizabeth II Bridge at the Dartford Crossing, a major commuter route across the River Thames, was closed for around three hours on Thursday morning due to unsafe wind speeds, Highways England said.Essex Police warned motorists to expect long delays on roads in the area.Overnight, 285 homes in Cornwall lost power due to the bad weather while others in the area experienced short outages of three minutes or less, Western Power Distribution said.A 76mph gust was measured on Thursday morning in Capel Curig, north Wales, as well as a 67mph gust in Aberdaron on the country’s west coast.In the south east of England, 54mph winds were measured in Langdon Bay in Kent and gusts of 52mph in Thorney Island, West Sussex.The strongest wind measured by the Met Office overnight was 79mph on the Isle of Wight.Winds are expected to ease off later on Thursday ahead of the blustery weekend.Wilson said on Thursday: “There is going to be a wet and windy feel this morning but through the rest of the day winds will ease a little bit.“There will be a mixture of sunshine and showers, with the showers mainly in the west.”The yellow weather warning runs from 12pm on Friday to 6pm on Saturday.",Fact,Huffington Post
https://www.huffingtonpost.co.uk/entry/equine-influenza-horse-racing-cancelled-across-britain-due-to-flu-outbreak_uk_5c5bee8ce4b09293b20b9f34,Equine Influenza: Horse Racing Cancelled Across Britain Due To Flu Outbreak,"All horses races in Britain have been cancelled on Thursday due to an outbreak of equine flu.The British Horseracing Authority (BHA) made the decision on Wednesday evening after the Animal Health Trust confirmed three positives tests from vaccinated horses in an active racing yard.The horses from the infected yard had raced earlier in the day at Ayr and Ludlow, potentially exposing other horses across the country and in Ireland to the disease.The BHA said that the identification of the virus in vaccinated horses presented a “cause for significant concern”.In a statement, it said: “The action to cancel racing has been viewed as necessary in order to restrict, as far as possible, the risk of further spread of the disease.“The BHA has worked quickly to identify which yards could have potentially been exposed today and identify the further actions required.“The BHA is presently communicating with yards potentially exposed to ensure appropriate quarantine and biosecurity measures are put in place and horse movements restricted to avoid possible further spread of the disease.“The full extent of potential exposure is unknown and we are working quickly to understand as much as we can to assist our decision-making.”Donald McCain has confirmed he is the trainer who has three confirmed cases of equine flu in his Cheshire yard. He added in a statement: “We would never race any horses that we could have known were infected ... at this stage cannot know if the infection came from recent arrivals or from horses returning from racing.”The action to cancel Thursday’s races was taken with unanimous support of the BHA’s industry veterinary committee and will affect meetings at Huntingdon, Doncaster, Ffos Las and Chelmsford.Equine influenza is a highly infectious disease of horses, mules and donkeys. Symptoms in non–immune animals include high fever, coughing and nasal discharge.It is not yet known how long the current shut-down of racing may have to last, however there are echoes of the foot-and-mouth crises of 1967 and 2001.On each occasion, the racing calendar was affected for two months – and in 2001, the Cheltenham Festival was abandoned.A further update on the possible continued extent of disruption is expected from the BHA – with a packed weekend of Cheltenham trials and other big races scheduled at Newbury, Warwick, Musselburgh and in Ireland.",Fact,Huffington Post
https://www.huffingtonpost.co.uk/entry/facebook-twitter-donald-trump_uk_5ff893e9c5b63642b6fb5e3e,Facebook Banning Donald Trump Is Too Little Too Late,"On Wednesday at Washington’s Capitol, we saw the culmination of what happens when fascism – both online and off – goes unchecked by institutions.For years, we’ve seen Donald Trump use his online platforms to incite hate, violence and share misinformation on a myriad of topics, including Covid-19 and the 2019 USA election.While social media companies now appear to have decided this week’s attack was the “tipping point” and banned the US President from certain platforms, this comes too late.This is why we urgently need acknowledgment, recognition and regulation of tech giants when it comes to making their online spaces safe. It shouldn’t be down to a few rich, white men holding all the power, deciding if to act, and when. We need robust tech accountability.Social media companies have spent years allowing Trump to use his platform to wreak havoc in ways that should have resulted in, according to their own terms of conditions, further action.From sharing damaging information about Covid-19 to inciting racial hatred by retweeting a video of someone shouting “white power” during the height of last year’s Black Lives Matter protests, social media companies have only ever been quick to act on those wishing Trump harm, but not on any of the harm he’s caused.Social media companies have only take action after an act, of what I can only describe as terrorism, from his supporters, encouraged by him and only with 11 days in office remaining. Why was this level of violence the tipping point to act? So why have tech giants only now just decided enough is enough? It’s important to clearly state that what happened in the Capitol didn’t materialise from thin air. This is why it is important for all tech companies to first acknowledge their role. They must own up to the fact they have been egregiously slow to act, and their inaction has helped contribute to today’s climate in the US. They must also recognise the enormous amount of work not-for-profit organisations have done in calling on social media platforms to make their spaces fairer and safer.What we saw transpire over the past few days – let alone the past few years – was preventable, at least in part. The problem with social media companies being slow to act on Trump isn’t a single issue; it speaks to a much bigger issue brewing under the surface: the lack of accountability, transparency and regulation that social media companies have.And it’s not just Trump’s online violence that we’ve seen social media turn a blind eye to – it’s taking any action or responsibility.Just last year, Facebook failed its civil rights audit. Glitch’s Covid-19 report showed that over 80% of online abuse for women and non-binary people came from Twitter, Facebook and the companies that Facebook own (Instagram, WhatsApp, Messenger).It shouldn’t be down to a few rich white men holding all the power, deciding if to act, and when. We need robust tech accountability.Tech giants have a magnitude of influence over billions of people, governments, democracies and economies. This is why discussion around Trump’s eventual ban can’t just be about him as an individual. Wider systemic change is needed and therefore the end of self-regulation.What we saw transpire over the past few days – let alone the past few years – was preventable,...In less than two weeks, Trump will no longer be president. But the problems with fascism, radicalisation, safety and digital self-care on these platforms won’t disappear with him.I worry that the levels of destruction and damage that social media companies have caused by allowing Trump and his supporters to thrive whilst spieling hate and misinformation is on a scale that we don’t yet fully understand the extent of. The far right isn’t the only issue that needs to be addressed – the disproportionate levels of abuse that women face, and the lack of digital citizenship, education and research – are major problems too. If we don’t call for wider action from our institutions now, then at what point will we be able to? Will it take more women to face abuse or another incident of terrorism before we implement the necessary accountability measures to make online spaces safe for all? We need institutions to ask the right questions, and faster. The UK has announced the long awaited Online Harms Bill and European States are proposing the European Digital Services Directive. While good initiatives, these will take years and so we need a short to medium term plan for the interim: taxing tech companies and portioning an amount for online safety and digital citizenship education. While social media companies continue to ignore their very real influence on the offline world, the far right continues to grow, misinformation continues to spread, and the steps towards an irreversible path continue to be trod. If we continue on the current trajectory, social media companies’ dominance and influence will continue to advance, while their profits do too. All at the expense of people’s physical and online safety. While we may welcome social media companies finally banning Trump, it’s crucial that we ask why they didn’t act sooner – why they didn’t act for women, Black communities, Jewish communities and other minority groups. As we go into 2021, as digital citizens, we must continue to demand they address the growing online harms thriving on their platforms. ",Opinion,Huffington Post
https://edition.cnn.com/2021/07/08/americas/colombia-excessive-force-protests-intl/index.html,"Colombia used 'excessive force' against protesters, says human rights report","(CNN)An international human rights body has accused Colombia's security forces of applying ""disproportionate and excessive force,"" in dealing with street protesters, more than two months since demonstrations began in Bogota, which left dozens dead.The report by the Inter-American Commission on Human Rights (IACHR), released on Wednesday, adds to criticisms of the government of Colombian President Ivan Duque, who has faced accusations of a heavy-handed crackdown since protests erupted on April 28.The protests were sparked by a controversial tax overhaul Duque proposed as part of the country's recovery from the economic fallout of the Covid-19 pandemic. Critics argued the changes would hurt the middle class.Riot police clash with protesters in Medellin, Colombia, on June 2.The tax reform has since been abandoned. But marches and demonstrations have only increased in scale and pace over a series of issues, including the country's chronic income inequality and allegations of police brutality.According to human rights organizations in Colombia, more than 70 people have been killed on the streets since the protest begun, they claim often at the hands of the Colombian security forces.However, the Colombian Attorney General disputes those figures, saying that only 24 deaths have been proven to be linked to the protests. In a statement to CNN, Colombia's National Police said it had opened investigations over 16 cases of alleged murders at the hand of police agents.The Colombian Foreign Ministry on Wednesday published a statement rejecting some of the actions recommended by the IACHR, saying that ""the lethal cases involving members of the security forces are exceptional.""Duque also addressed the report in person, claiming that ""nobody can recommend a country to be tolerant with criminal acts.""He said Colombia was a country that ""respect the peaceful protest."" But added that ""the acts of vandalism, urban terrorism, and the roadblocks are being confronted with the constitution and the law.""The IACHR investigates allegations of human rights abuse in the American Hemisphere under the Organization of American States. It has cited security forces' use of non-lethal weapons toward protesters as a particularly worrying cause of injuries and mutilations.'My brother is dead'Marlin Niño's brother, Brayan, died on May 1 in Madrid, a suburb of Bogota, after he was hit by a gas canister shot by a police vehicle. After his death, the Colombian attorney general arrested a police major on charges of murdering the 24-year-old protester.Prior to his detention, the mayor spoke with local media and lamented the death of the protesters, but claimed he followed police protocols in dealing with street demonstrations.Amid escalating violence, Colombia sends in troopsHis case is one of sixteen cases of alleged murder at the hands of the police that are being investigated, the Police Inspector General told CNN in a statement.In an exclusive interview with CNN prior to the publication of the IACHR report, Colombia's Justice Minister Wilson Ruiz pledged that the Colombian government would show zero tolerance toward police abuses. He welcomed the Attorney General's investigation as an opportunity to present evidence to the entire country.But Niño's sister Marlin told CNN in June that she fears there may be no consequences for her brother's death.""Sometimes I am so overwhelmed I just don't want to know any more and be over it. My brother's dead... but at the same time I tell myself: today is my brother, tomorrow who else could it be?"" she said.The IACHR report urges Colombia to try cases involving allegations of police brutality in civilian courts, rather than military tribunals to avoid the circumstance of agents being tried by fellow servicemen.Niño's case is being investigated by both the ordinary Attorney General's office and military justice attorneysEven before the release of the report, President Duque had announced a reform of the police which includes further accountability mechanism and additional training for the agents in the areas of human rights, one of the recommendations made by the IACHR.The anger driving Colombia&#39;s protest movement isn&#39;t going away anytime soonThe anger driving Colombia's protest movement isn't going away anytime soonBut Duque has so far resisted the recommendation that Colombia separate its police force from the Ministry of Defense, which oversees all security forces in the country.Ingrid Betancourt, a former presidential candidate who was kidnapped and held for more than six years by rebel guerrillas in the early 2000s, also points to enduring war-like mentality as the next challenge ahead for the reeling nation.""This is part of what we could have expected, knowing that we were introducing people from the war to the civil society and that we needed to adjust our institutions,"" she told CNN.""And now that people don't hear the sound of the gun machines, they want to be in the streets protesting for their rights, and that I think it's good.""",Fact,CNN
https://edition.cnn.com/2021/07/08/tennis/naomi-osaka-time-magazine-mental-health-spt-intl/index.html,Naomi Osaka says the press conference format is in 'great need of a refresh',"(CNN)Naomi Osaka says the press conference format between journalists and athletes is ""out of date,"" as the Japanese star penned a first-person essay on mental health in TIME magazine's latest issue.The four-time grand slam champion who withdrew from the French Open in May, citing mental heath reasons, revealed afterwards she had ""suffered long bouts of depression"" since winning her first grand slam title in 2018. Osaka later withdrew from Wimbledon.However, the four-time grand slam champion said it was never her intention to ""inspire revolt.""""I love the press; I do not love all press conferences,"" wrote Osaka. ""However, in my opinion (and I want to say that this is just my opinion and not that of every tennis player on tour), the press-conference format itself is ... in great need of a refresh.""""I believe that we can make it better [...] Less subject vs. object; more peer to peer.""Athletes are humans. Tennis is our privileged profession and of course there are commitments off the court that coincide. But I can't imagine another profession where a consistent attendance record [...] would be so harshly scrutinized,"" adds Osaka.Osaka says she made the decision to disengage in media duties in order to preserve her mental health.Osaka says she made the decision to disengage in media duties in order to preserve her mental health.The 23-year-old Osaka will make her return to competitive tennis at the Olympic Games in Tokyo later this month. She is one of Japan's best gold medal prospects.Citing her natural introversion and desire to not court the spotlight, Osaka went on to say in her first-person essay for TIME: ""I always try to push myself to speak up for what I believe to be right, but that often comes at a cost of great anxiety.""I feel uncomfortable being the spokesperson or face of athlete mental health as it's still so new to me and I don't have all the answers. I do hope that people can relate and understand it's OK to not be OK, and it's OK to talk about it.""'I should have been prepared'With seismic events, including last summer's BLM protests, the coronavirus pandemic and the global rise in anti-Asian hate crime exposing the fault lines in society, Osaka says she should have foreseen the mixed reaction that followed her decision to disengage with media duties earlier this year.""You can never please everyone,"" she writes in the essay. ""The world is as divided now as I can remember in my short 23 years.""Osaka says she should have foreseen the mixed reaction after she disengaged with media duties at the French Open earlier this year.Osaka goes on to propose that athletes should have the right to take a mental break from media scrutiny on rare occasions, without being subject to strict sanctions.She highlights, ""You wouldn't have to divulge your most personal symptoms to your employer; there would likely be HR measures protecting at least some level of privacy.""When announcing her default from Roland Garros, Osaka revealed she had experienced long bouts of depression after winning her first grand slam title in 2018.""I felt under a great amount of pressure to disclose my symptoms -- frankly because the press and the tournament did not believe me. I do not wish that on anyone,"" she says.""I also do not want to have to engage in a scrutiny of my personal medical history ever again. So I ask the press for some level of privacy and empathy next time we meet.""After Osaka withdrew from the French Open, the French Tennis Federation (FFT) said it was ""sorry and sad for Naomi Osaka.""""The outcome of Naomi withdrawing from Roland-Garros is unfortunate. We wish her the best and quickest possible recovery, and we look forward to having Naomi at our Tournament next year,"" French Tennis Federation President Gilles Moretton said in a statement.""As all the Grand Slams, the WTA, the ATP and the ITF, we remain very committed to all athletes' wellbeing and to continually improving every aspect of players' experience in our Tournament, including with the Media, like we have always strived to do.""",Fact,CNN
https://www.bbc.co.uk/news/world-us-canada-57763443,US woman killed by bear that dragged her from tent in Montana,"US authorities are searching for a grizzly bear that killed a woman in Montana after dragging her from her tent in the middle of the night.Leah Lokan, a 65-year-old nurse from California, had stopped over in the town of Ovando during a cycling trip.During the attack on Tuesday, her fellow campers used bear spray to force the animal out of their camping site.Wildlife and law enforcement officials are sweeping the area and say they plan to kill the bear if they find it.A private air rescue service, Two Bear Air Rescue, is using infrared technology to locate the animal, according to Montana's Fish, Wildlife and Parks (FWP) agency.Traps have also been laid in the area near a chicken coop where the bear killed and ate several chickens the same night.Investigators believe the animal weighs roughly 181kgs (400lb). Its DNA has been recovered at the scene of the attack, and it will be compared with that of any bear that authorities trap.A friend of Ms Lokan's, Mary Flowers, told AP news agency that Ms Lokan had taken long-distance bike trips in the past. On this latest journey she had been accompanied by her sister and a friend.""She loved these kind of adventures,"" said Ms Flowers. ""She had a passion for life that was out of the ordinary.""The FWP said the bear first approached the campers at around 03:00 local time (09:00 GMT), but initially ran away.Ms Lokan and her two companions, who were staying in a separate tent, then removed food from their tents and secured them before going back to sleep. But the bear returned shortly afterwards, leading to the fatal attack.Ovando, a community of fewer than 100 people, sits on the edge of Glacier National Park - an expanse of forests and mountains stretching over the border into Canada.The park is home to the largest concentration of bears within the contiguous US, but fatal attacks are rare in the region. Over the last 20 years there have been two other incidents, according to the US Fish and Wildlife Service.Bears that attack people are not always killed if their attack results from a surprise encounter, or if the bear was defending its young.But a Montana FWP spokesperson told AP that the bear involved in Ms Lokan's death is considered a threat because of the nature of the attack.",Fact,BBC
https://www.bbc.co.uk/news/uk-england-sussex-57770547,'Neptune' appears in the waves during storm in Newhaven,"Neptune seems to have made an appearance on the East Sussex coast during a storm.The sighting of the ""face"" of the Roman god of water was captured by BBC photographer Jeff Overs in Newhaven on Tuesday.He took the picture as waves crashed over the harbour wall during the storm.The sighting seems to be an example of pareidolia - when an image is seen in an otherwise random or ambiguous visual pattern.Mr Overs said he took the photo at about 09:00 BST at high tide in winds of more than 50mph (80km/h).""It's become a popular location for photographers because the sea 'boils' in high wind against the sea wall.""The waves splash into the high wind and when blown back occasionally make patterns that look like (pareidolic) ghoulish faces.""He said the small wave in the foreground resembles a hand.""It's a straight shot and I haven't manipulated the image at all,"" Mr Overs said.Presentational grey line",Fact,BBC
https://www.bbc.co.uk/news/business-57746626,'We have six unfilled jobs but no one has applied',"""If we were to open up in full swing it would be at least 12 jobs unfilled, but it's six unfilled at the moment.""Mark Lee runs the Red Lion Country Inn, a B&B in Yorkshire, but like many employers he cannot find enough staff.According to a survey of big recruitment firms, the number of permanent jobs available in England rose at its fastest rate since 1997 in June as the economy reopened.But at the same time availability of workers hit a 24-year low.Despite advertising on a range of sites, Mr Lee has not received a single application for jobs posted. Before the pandemic, he would frequently receive 50 or more applications per advert.He has also used agencies to find staff, but when he asked for a sous chef they could only provide an employee who had never worked in a catering kitchen before. Paying above minimum wage, Mr Lee employs waiters and cleaners on £10 per hour, which increases to £13 for a sous chef.KPMG and the Recruitment and Employment Confederation (REC) polled 400 recruitment companies in June and found ""substantial increases"" in permanent and temporary job vacancies across the Midlands, the South, London and the North.Warnings of staff shortages due to self-isolationNorth and Midlands 'leading jobs recovery'The steepest increase in demand was seen for permanent private sector staff, particularly in the IT and computing, hotel and catering, and engineering sectors.Demand was also ""historically strong"" across the public sector.However, the survey found the supply of candidates had fallen for the fourth month in a row. Recruiters blamed increased hiring, Brexit, pandemic-related uncertainty and the furlough scheme.Yael Selfin, chief economist at KPMG, told the BBC's Today programme: ""We have seen the reopening of the economy and therefore there's a surge in demand, and not all the workers we were hoping to get are readily available.""Some of them need to switch sector, some of them were looking after children before or were temporarily out of the jobs market. Some went into higher education or overseas.""""Covid has been the main driver in demand because remote working has meant more vulnerability for organisations,"" Mr Lord said.In June, PGI advertised 10 roles across its digital security teams but has only managed to fill two positions so far with the help of an in-house training academy.Mr Lord said the slow rate in hiring was due to potential employers ""invariably ending up in a bidding war"", which he said was often won by richer companies ""who are better able to absorb the increased overhead or more able to pass the increased cost on their client base"".""There is just no unemployment in the sector and supply is struggling to keep up,"" he added.Manny Athwal, chief executive of the School of Coding in Wolverhampton, said employers have been contacting the school, which has 5,250 students, to recruit potential candidates before they even start courses.'Perfect storm'The findings come despite the UK's unemployment rate remaining relatively high due to the pandemic, at 4.7% in the three months to April.Gerwyn Davies from the Chartered Institute of Personnel and Development, said there was a danger of overhyping the shortages, with a fall in the number of young people currently in employed in the UK.In hospitality especially, Mr Davies said ""a perfect storm"" had occurred ""where we're seeing a demand for labour occur alongside a sharp fall in the stock of EU workers"".""It's a question of employers having to work harder to recruit and train their staff rather than having no applicants,"" he added.REC chief executive Neil Carberry said: ""Recruiters are working flat out to fill roles across our economy. The jobs market is improving at the fastest pace we have ever seen, but it is still an unpredictable time.""We can't yet tell how much the ending of furlough and greater candidate confidence will help to meet this rising demand for staff. In some key shortage sectors like hospitality, food, driving and IT, more support is likely to be needed to avoid slowing the recovery.""",Fact,BBC
https://www.bbc.co.uk/news/science-environment-57742138,Iceland's spectacular volcano tracked from space,"We're getting very close now to the ""always on"", persistent vision of Planet Earth.A great many satellites in orbit look down at the ground in the same way as our eyes do - through optical light.But it's with radar that the capability to image the surface anywhere at anytime really comes into its own.Radar can sense features through cloud, even at night when the target area is dark. It sees what other imaging systems can't.This much has been true since the first radar satellites were launched decades ago. What's changing is the number of spacecraft we now have at our disposal.Low-cost, high-fidelity components and access to cheaper rocket launches means we're entering the era of constellations - of large networks of spacecraft.'Eyes of a machine': How to classify Planet Earth'It hit the valley floor like 15 atomic bombs'The biggest of these Synthetic Aperture Radar (SAR) constellations is operated by Iceye, a young company based in Helsinki, Finland.It has 14 spacecraft circling the globe, six of which it has in a very tightly controlled train.This configuration ensures they come back over exactly the same spot each day, looking at the scene from the same height and angle.It gives the satellite train's pictures ""coherence"". They can be run smoothly together, to pick out the smallest of changes.The repeatability is put to good use here in the ""movie"" of the eruption of Iceland's Fagradalsfjall volcano.We all saw the spectacular fountains of lava from ground level, but the Iceye imagery gives the overhead view of Fagradalsfjall and tracks the molten rock as it spreads away from the primary volcanic cone. You see other cones forming along a distinct fissure line.media captionFagradalsfjall: Satellites give us a different perspective to events viewed on the groundThe pictures were gathered by the Iceye satellites between 1 April and 6 May. Remember, whether there was cloud or ash or haze over the area was irrelevant to the acquisition.""What we're doing is something called a daily ground-track repeat,"" explained Iceye CEO Rafal Modrzewski. ""To do that, you have to tune the satellite's orbit so that it doesn't cover the whole Earth anymore. It actually only covers about a sixth of the globe.""Now, that's potentially a big problem because you don't want to launch a system into the sky that's supposed to be global, and it's not a global! But we can make a trade-off. Because we have so many satellites, we can put six of them in a one-day repeat orbit and have a full global coverage,"" he told BBC News.Also on this page, you can see an interferogram of Fagradalsfjall. This is made by comparing two precisely aligned images from different passes over the same spot.Scientists can tell from the coloured fringes where and by how much the ground has moved. It's a technique that's particularly useful in volcanology to track bulging underground magma chambers, or in earthquake research to trace faults that don't always rupture to the surface during a big tremor.Iceye recently concluded an agreement with the European Space Agency that will give scientists access to its data, including the capabilities demonstrated on this page.The company is currently building six new satellites that it hopes to have launched by the year's end. When Iceye started out, it was aiming for a constellation of about 18 spacecraft. But this number could well grow with time. The firm would like to get that ground-track repeat down to 12 hours.Just to put this in context, the best repeat cycle out there now beyond Iceye is in the order of several days.This movie depicts the movement of ice on a section of the 60km-long Muldrow Glacier, which flows down the north side of Denali, the tallest mountain in North America. The images were taken with Iceye's radar satellites between 16 and 30 April. This year has seen the Alaskan glacier undergo one of its periodic surges when it can move by up to tens of metres a day. Muldrow seems to do this every 50 years or so.Rotterdam is Europe's busiest port. Goods weighing hundreds of millions of tonnes pass through it every year. Something like 30,000 ocean-going vessels tied up at Rotterdam in 2020 to load and unload. These movies show the frenetic activity at the port - the ships coming and going; cranes moving down the quayside to shift and stack the containers; even the ups and downs of the oil storage tanks. The imagery was acquired 16-28 March. Information like this can be useful to financial markets because it gives early warning of volume changes in global trade.",Fact,BBC
https://www.bbc.co.uk/news/entertainment-arts-57761227,Euro 2020: How Neil Diamond's Sweet Caroline became an accidental football anthem,"Neil Diamond's Sweet Caroline, a song written more than 50 years ago about the daughter of a former US president, has become the unofficial anthem of the England team at Euro 2020. And it's not the only pop song to have been adopted by England fans.""I've never seen anything like it!"" cried former England footballer Micah Richards on BBC Radio 5 Live on Wednesday.Over on ITV, another former England player-turned-pundit, Gary Neville, soaked up the joyful atmosphere in Wembley Stadium and declared: ""This is one of the best experiences I think I've had in football.""They weren't speaking after England's men qualified for their first major final since 1966.They were talking before the semi-final, when 60,000 people were belting out Sweet Caroline as the teams prepared to take to the pitch.A couple of hours later, the song blasted out of the speakers again, and this time the whole squad linked arms and jumped up and down as they joined in the euphoric chorus.media caption'So good, so good, so good' - Ecstatic Southgate leads England celebrationsSomehow, a song first released by an American soft rock star in 1969 has suddenly been adopted as England's new sporting anthem.""There are certain songs that you go, 'I completely get why this is being sung en masse,'"" says actor Steve Furst, who performs a Neil Diamond tribute act.""And a song like Sweet Caroline is in no way a surprise because the Diamond appeal is that he doesn't overcomplicate anything. That very simple sing-along chorus just makes it perfect, and everyone knows it.""Paul Carr, professor in popular music analysis at the University of South Wales, who wrote a recent article about what makes a great tournament anthem, adds: ""It's a song that's got a lot of nostalgic resonance for many of the people who sing it.""The big thing is simplicity of the melody, and there's something in the lyrics.""Simple but emotive phrases like ""Good times never felt so good"" and ""Reaching out, touching me, touching you"" are coupled with the anticipatory build-up, leading to a rousing chorus. That all makes it a feelgood communal sing-along - especially after more than a year of lockdowns and social distancing.Diamond has said he actually wrote the love song about his wife Marcia, but her name didn't fit the tune. However, he had remembered a magazine photo he had seen of Caroline Kennedy, the daughter of John F Kennedy and Jacqueline Kennedy.His song reached number four in the US chart and number eight in the UK, and became a staple of Diamond's live shows. But the first hint of its potential as a sporting crowd-pleaser came in the late 1990s when it was played during a Boston Red Sox baseball game for an employee who had named her newborn Caroline.The Red Sox decided it was good luck, and started playing it every week from 2003. In 2013, the singer pledged all future royalties from the tune to a charity supporting victims of the Boston Marathon bombing.Other teams on both sides of the Atlantic began to adopt it, from the NFL's Carolina Panthers to the Northern Irish football side.Arsenal played it after their 2017 FA Cup semi-final victory, and it has also been claimed by fans of Aston Villa and the Castleford Tigers rugby league side. Meanwhile, the England cricket team celebrated their 2019 World Cup victory with a rendition, and boxer Tyson Fury has used it to rousing effect.It's far from the first pop song to find a new lease of life in a sport stadium. Liverpool FC's anthem You'll Never Walk Alone was written for the hit musical Carousel, while Scotland fans have claimed the 1977 hit Yes Sir, I Can Boogie.Why do Scotland fans sing Yes Sir, I Can Boogie?After England's Euro 2020 quarter-final win over Germany, Wembley DJ Tony Parry said he went with his instinct to play Sweet Caroline instead of Fat Les's 1998 World Cup anthem Vindaloo.He told TalkSport: ""I was going to play Vindaloo, but went with my gut. Even the German fans were belting it out in the end. It's a song that all fans can enjoy.""The match director said in my in-ear, 'The world's been closed for 18 months… let 'em have it'.""England fans in full voice at Wembley StadiumIMAGE COPYRIGHTREUTERSSweet Caroline has even threatened to eclipse Three Lions as the England fans' song of choice at the pandemic-delayed tournament.""I thought Sweet Caroline went slightly better than Three Lions in the post-match sing-song,"" Three Lions co-writer Frank Skinner noted after the Germany game. ""I felt like we'd beat Germany and lost to Neil Diamond in extra time.""How Three Lions became the definitive England songThree Lions was originally penned as England's official track for Euro 96 by Skinner, fellow comedian David Baddiel and The Lightning Seeds' Ian Broudie, who captured the football-fevered dreams of a host nation starved of success.Ian Broudie, Frank Skinner and David BaddielIMAGE COPYRIGHTGETTY IMAGESimage captionIan Broudie, lead singer of The Lightning Seeds, wrote Three Lions with Frank Skinner (middle) and David Baddiel (right) in 1996A firm fan favourite by the time England thrillingly progressed to the semi-finals - only to gallantly lose to Germany on penalties when current England manager Gareth Southgate, then a player, saw his spot-kick saved - the song's refrain of ""30 years of hurt"" could equally eulogise glorious failure.The track has continued to ingrain itself in culture, topping the charts on a record four separate occasions, most recently during England's 2018 World Cup run, before sound tracking the side on this summer's run to the final.But with Sweet Caroline now getting such a huge raucous reaction, news of its popularity has even reached 80-year-old Diamond himself, who told The Telegraph he was ""thrilled"" at the scenes. He also sent a good luck message to the players before Wednesday's semi-final.The England squad have certainly thrived in the atmosphere it creates.""You can't beat a bit of Neil Diamond,"" Southgate told ITV before Wednesday's game. ""It's just a really joyous song, I think, that brings people together.""Three other pop songs for England fans to singWhole Again - Atomic KittenOriginally a hit for the girl group back in 2001, England fans revived the pop ballad at the height of World Cup mania in the summer of 2018, borrowing lyrics from Three Lions to rework it as an ode to Southgate and the team.Fans changed the lyrics ""Baby you're the one, you still turn me on, you can make me whole again"" to ""Southgate you're the one, you still turn me on, football's coming home again"".In light of renewed interest at Euro 2020, the girl group - now comprising Liz McClarnon, Jenny Frost and Natasha Hamilton - announced on Tuesday that they were releasing the new version.They gave a public performance of the track, called Southgate You're The One (Football's Coming Home Again), in Leicester Square ahead of the match on Wednesday, backed by the Hyde Park Brass band.They said it had been a ""whirlwind couple of days"", but they were ""super excited"" to contribute to the celebrations.Freed From Desire - GalaGala's 90s euro dance track was first fully embraced by Northern Ireland's fans during Euro 2016.They adopted a version paying tribute to the club form of striker, Will Grigg, whose goals had helped Wigan win League One that season and inspired Latics supporter Sean Kennedy to change the lyrics to ""Will Grigg's on fire... your defence is terrified"".It was then adapted by England fans to the tune of ""Vardy's on fire"" and remains popular in football celebrations across nations, breaking the language barrier with its effortlessly chantable ""na, na"" chorus.Seven Nation Army - The White StripesJack and Meg White's 2003 mega-smash has its beginnings as a football anthem at the 2006 World Cup, when Italy fans celebrated their team's success in Germany.The squad would also eventually join in, singing the guitar refrain as part of their victory celebrations. It has since become the soundtrack to a plethora of sporting events and crowd celebrations worldwide.Discussing the track's ubiquity as a chant in 2014, White told US TV host Conan O'Brien: ""People come up to me all the time, and they think it makes me mad for some reason.""""I don't know why they think it upsets me. As a songwriter, that's the greatest thing that could ever happen. It becomes folk music.""",Fact,BBC
